Transaction Date/Time,Product SKU,Quantity Sold,Total Sales Amount,Outlet ID/Location,Inventory Data,Historical Sales Data
2024-09-27 00:29:29,SKU1234,2,464,Outlet_002_Town_B,75 units available,2023-09 Sales: 120 units
2024-07-15 13:23:23,SKU5678,5,535,Outlet_001_Town_A,5 units available,2023-09 Sales: 120 units
2024-03-06 18:28:54,SKU3456,19,4009,Outlet_003_Town_C,76 units available,2023-09 Sales: 120 units
2023-05-13 00:25:50,SKU5678,16,7728,Outlet_004_Town_D,65 units available,2023-09 Sales: 100 units
2024-02-20 00:55:30,SKU4567,19,8645,Outlet_003_Town_C,5 units available,2023-09 Sales: 90 units
2024-09-04 13:31:43,SKU4567,20,5300,Outlet_004_Town_D,39 units available,2023-09 Sales: 90 units
2024-06-28 16:42:43,SKU4567,8,2864,Outlet_002_Town_B,28 units available,2023-09 Sales: 100 units
2023-04-11 13:59:33,SKU4567,19,3838,Outlet_003_Town_C,10 units available,2023-09 Sales: 100 units
2024-04-06 02:31:24,SKU2345,5,1305,Outlet_001_Town_A,64 units available,2023-09 Sales: 100 units
2024-09-30 23:53:02,SKU3456,18,7326,Outlet_001_Town_A,27 units available,2023-09 Sales: 100 units
2024-05-31 03:24:23,SKU5678,10,1030,Outlet_004_Town_D,88 units available,2023-09 Sales: 150 units
2023-03-18 23:17:38,SKU1234,5,1380,Outlet_003_Town_C,56 units available,2023-09 Sales: 100 units
2023-01-07 00:16:19,SKU5678,8,1808,Outlet_003_Town_C,48 units available,2023-09 Sales: 120 units
2023-08-29 18:22:59,SKU2345,9,1422,Outlet_004_Town_D,86 units available,2023-09 Sales: 90 units
2024-03-01 17:45:30,SKU1234,2,898,Outlet_004_Town_D,4 units available,2023-09 Sales: 120 units
2023-04-28 11:25:13,SKU4567,17,8007,Outlet_004_Town_D,42 units available,2023-09 Sales: 90 units
2024-02-13 14:42:10,SKU4567,16,2208,Outlet_001_Town_A,33 units available,2023-09 Sales: 100 units
2024-04-11 22:35:31,SKU5678,12,4548,Outlet_001_Town_A,86 units available,2023-09 Sales: 100 units
2023-07-26 07:24:42,SKU2345,10,3940,Outlet_002_Town_B,97 units available,2023-09 Sales: 150 units
2024-01-31 00:42:30,SKU3456,6,606,Outlet_003_Town_C,94 units available,2023-09 Sales: 150 units
2023-05-27 21:06:34,SKU5678,8,3048,Outlet_004_Town_D,87 units available,2023-09 Sales: 90 units
2024-07-15 00:49:57,SKU2345,8,2416,Outlet_004_Town_D,16 units available,2023-09 Sales: 150 units
2024-09-07 10:10:39,SKU2345,13,2691,Outlet_004_Town_D,25 units available,2023-09 Sales: 90 units
2023-05-03 03:22:51,SKU3456,10,2150,Outlet_001_Town_A,18 units available,2023-09 Sales: 120 units
2023-06-28 22:25:32,SKU3456,18,5814,Outlet_001_Town_A,37 units available,2023-09 Sales: 90 units
2024-10-10 15:09:10,SKU1234,5,2100,Outlet_002_Town_B,37 units available,2023-09 Sales: 90 units
2023-03-16 02:50:22,SKU3456,10,3500,Outlet_003_Town_C,45 units available,2023-09 Sales: 120 units
2024-08-26 00:14:53,SKU5678,15,3405,Outlet_002_Town_B,14 units available,2023-09 Sales: 120 units
2024-04-09 23:09:00,SKU4567,18,5544,Outlet_004_Town_D,32 units available,2023-09 Sales: 150 units
2024-05-13 10:12:51,SKU2345,18,4428,Outlet_001_Town_A,86 units available,2023-09 Sales: 150 units
2024-01-20 08:49:28,SKU1234,1,211,Outlet_002_Town_B,92 units available,2023-09 Sales: 150 units
2024-08-19 20:04:53,SKU4567,9,3447,Outlet_004_Town_D,0 units available,2023-09 Sales: 100 units
2024-06-13 14:55:23,SKU3456,5,1935,Outlet_004_Town_D,34 units available,2023-09 Sales: 90 units
2023-03-15 08:26:32,SKU3456,6,1794,Outlet_002_Town_B,59 units available,2023-09 Sales: 90 units
2023-03-17 23:39:01,SKU4567,16,3120,Outlet_003_Town_C,10 units available,2023-09 Sales: 120 units
2024-05-27 13:48:43,SKU5678,9,2313,Outlet_002_Town_B,9 units available,2023-09 Sales: 150 units
2024-10-07 00:41:30,SKU4567,15,4815,Outlet_004_Town_D,95 units available,2023-09 Sales: 120 units
2023-07-27 20:24:28,SKU2345,12,4284,Outlet_001_Town_A,98 units available,2023-09 Sales: 120 units
2023-06-23 00:44:52,SKU5678,9,4347,Outlet_004_Town_D,77 units available,2023-09 Sales: 90 units
2023-03-23 23:29:14,SKU2345,1,235,Outlet_001_Town_A,39 units available,2023-09 Sales: 90 units
2024-07-23 18:16:10,SKU4567,6,2472,Outlet_002_Town_B,12 units available,2023-09 Sales: 100 units
2023-06-18 13:43:52,SKU5678,14,5852,Outlet_002_Town_B,63 units available,2023-09 Sales: 150 units
2023-12-12 03:37:13,SKU1234,6,1710,Outlet_003_Town_C,87 units available,2023-09 Sales: 100 units
2024-06-15 10:01:54,SKU3456,11,4631,Outlet_001_Town_A,35 units available,2023-09 Sales: 90 units
2023-12-16 15:40:02,SKU1234,17,5389,Outlet_001_Town_A,65 units available,2023-09 Sales: 100 units
2023-07-07 22:45:13,SKU1234,8,3168,Outlet_002_Town_B,24 units available,2023-09 Sales: 100 units
2023-02-02 16:12:22,SKU3456,20,3020,Outlet_001_Town_A,95 units available,2023-09 Sales: 100 units
2023-10-13 13:38:55,SKU5678,4,936,Outlet_001_Town_A,14 units available,2023-09 Sales: 90 units
2023-01-06 01:34:48,SKU1234,20,9000,Outlet_001_Town_A,80 units available,2023-09 Sales: 120 units
2023-06-21 17:55:29,SKU4567,2,412,Outlet_001_Town_A,55 units available,2023-09 Sales: 150 units
2023-06-20 08:47:37,SKU3456,7,3339,Outlet_004_Town_D,86 units available,2023-09 Sales: 100 units
2023-02-22 06:22:04,SKU5678,1,258,Outlet_003_Town_C,5 units available,2023-09 Sales: 100 units
2024-02-18 13:33:36,SKU4567,20,9980,Outlet_001_Town_A,99 units available,2023-09 Sales: 100 units
2023-06-16 22:29:22,SKU4567,5,1580,Outlet_003_Town_C,79 units available,2023-09 Sales: 120 units
2023-06-17 15:36:36,SKU2345,6,2694,Outlet_002_Town_B,51 units available,2023-09 Sales: 90 units
2023-05-15 21:42:57,SKU5678,2,538,Outlet_001_Town_A,36 units available,2023-09 Sales: 90 units
2024-07-11 16:00:02,SKU5678,17,2482,Outlet_001_Town_A,0 units available,2023-09 Sales: 100 units
2023-11-26 05:01:35,SKU3456,20,3420,Outlet_001_Town_A,63 units available,2023-09 Sales: 150 units
2024-02-20 00:12:36,SKU3456,7,1057,Outlet_002_Town_B,42 units available,2023-09 Sales: 100 units
2024-05-14 14:53:22,SKU3456,19,8607,Outlet_001_Town_A,25 units available,2023-09 Sales: 150 units
2023-09-30 03:19:21,SKU3456,10,3370,Outlet_002_Town_B,47 units available,2023-09 Sales: 150 units
2023-05-10 07:37:16,SKU4567,17,4522,Outlet_003_Town_C,80 units available,2023-09 Sales: 100 units
2024-07-11 13:37:05,SKU4567,8,1672,Outlet_003_Town_C,65 units available,2023-09 Sales: 90 units
2023-06-23 20:50:02,SKU5678,5,945,Outlet_001_Town_A,100 units available,2023-09 Sales: 120 units
2023-04-07 03:20:52,SKU4567,6,2670,Outlet_002_Town_B,81 units available,2023-09 Sales: 90 units
2023-12-27 20:25:04,SKU3456,6,1140,Outlet_001_Town_A,32 units available,2023-09 Sales: 100 units
2024-04-03 22:50:52,SKU1234,10,3100,Outlet_004_Town_D,28 units available,2023-09 Sales: 90 units
2023-07-25 11:30:00,SKU2345,1,430,Outlet_003_Town_C,31 units available,2023-09 Sales: 120 units
2023-11-19 04:28:49,SKU5678,13,4797,Outlet_002_Town_B,30 units available,2023-09 Sales: 100 units
2023-03-18 12:29:59,SKU5678,12,5712,Outlet_004_Town_D,73 units available,2023-09 Sales: 120 units
2023-11-14 05:43:57,SKU4567,10,4170,Outlet_003_Town_C,31 units available,2023-09 Sales: 90 units
2024-09-11 08:18:23,SKU3456,7,903,Outlet_003_Town_C,49 units available,2023-09 Sales: 120 units
2024-02-06 19:10:48,SKU4567,1,389,Outlet_004_Town_D,16 units available,2023-09 Sales: 100 units
2023-03-11 04:15:30,SKU2345,13,2496,Outlet_002_Town_B,67 units available,2023-09 Sales: 100 units
2023-06-15 18:39:48,SKU3456,1,414,Outlet_003_Town_C,19 units available,2023-09 Sales: 100 units
2024-05-28 01:35:31,SKU1234,3,672,Outlet_004_Town_D,77 units available,2023-09 Sales: 90 units
2023-02-18 21:56:34,SKU4567,14,6482,Outlet_003_Town_C,27 units available,2023-09 Sales: 100 units
2024-01-13 15:38:53,SKU3456,10,2010,Outlet_002_Town_B,40 units available,2023-09 Sales: 90 units
2023-03-07 01:55:21,SKU1234,4,1816,Outlet_002_Town_B,47 units available,2023-09 Sales: 90 units
2023-11-28 19:58:03,SKU2345,11,1199,Outlet_003_Town_C,86 units available,2023-09 Sales: 100 units
2023-02-09 04:26:00,SKU4567,5,600,Outlet_003_Town_C,71 units available,2023-09 Sales: 120 units
2023-06-27 01:44:44,SKU1234,11,5049,Outlet_004_Town_D,84 units available,2023-09 Sales: 100 units
2024-09-18 12:37:52,SKU1234,5,2045,Outlet_003_Town_C,66 units available,2023-09 Sales: 120 units
2024-04-27 16:31:41,SKU1234,16,4704,Outlet_004_Town_D,48 units available,2023-09 Sales: 90 units
2024-02-28 10:28:28,SKU2345,7,3486,Outlet_003_Town_C,97 units available,2023-09 Sales: 150 units
2024-09-10 05:54:26,SKU4567,12,2640,Outlet_003_Town_C,33 units available,2023-09 Sales: 90 units
2024-07-07 15:23:01,SKU3456,18,5166,Outlet_001_Town_A,70 units available,2023-09 Sales: 90 units
2024-01-14 22:41:31,SKU5678,3,636,Outlet_001_Town_A,28 units available,2023-09 Sales: 150 units
2024-09-11 09:11:17,SKU5678,1,130,Outlet_004_Town_D,82 units available,2023-09 Sales: 150 units
2023-01-02 03:55:01,SKU2345,10,2960,Outlet_004_Town_D,67 units available,2023-09 Sales: 150 units
2024-01-31 20:28:21,SKU4567,8,816,Outlet_003_Town_C,53 units available,2023-09 Sales: 120 units
2023-06-13 15:40:53,SKU3456,6,1422,Outlet_001_Town_A,83 units available,2023-09 Sales: 150 units
2024-05-01 00:02:59,SKU2345,20,9360,Outlet_002_Town_B,78 units available,2023-09 Sales: 150 units
2024-02-20 03:59:13,SKU2345,16,6320,Outlet_004_Town_D,31 units available,2023-09 Sales: 150 units
2023-08-11 11:08:48,SKU3456,7,2240,Outlet_001_Town_A,6 units available,2023-09 Sales: 90 units
2024-06-09 08:45:58,SKU1234,18,3006,Outlet_002_Town_B,98 units available,2023-09 Sales: 100 units
2023-04-28 10:28:39,SKU2345,10,4920,Outlet_003_Town_C,95 units available,2023-09 Sales: 90 units
2024-06-03 17:53:42,SKU3456,20,8260,Outlet_002_Town_B,100 units available,2023-09 Sales: 100 units
2023-01-27 05:44:23,SKU4567,15,6975,Outlet_003_Town_C,98 units available,2023-09 Sales: 100 units
2023-02-25 19:11:34,SKU3456,5,2090,Outlet_001_Town_A,36 units available,2023-09 Sales: 120 units
2024-03-29 03:13:22,SKU3456,17,2771,Outlet_003_Town_C,75 units available,2023-09 Sales: 120 units
2023-06-28 15:12:09,SKU2345,16,2128,Outlet_001_Town_A,2 units available,2023-09 Sales: 100 units
2024-08-23 15:46:35,SKU2345,15,6330,Outlet_004_Town_D,48 units available,2023-09 Sales: 150 units
2024-04-20 04:33:17,SKU1234,16,2976,Outlet_003_Town_C,54 units available,2023-09 Sales: 150 units
2024-06-19 18:51:45,SKU5678,12,3924,Outlet_003_Town_C,26 units available,2023-09 Sales: 90 units
2024-04-18 08:15:31,SKU1234,12,3612,Outlet_004_Town_D,61 units available,2023-09 Sales: 150 units
2024-08-24 12:21:59,SKU5678,20,2400,Outlet_002_Town_B,37 units available,2023-09 Sales: 90 units
2023-04-30 18:06:54,SKU1234,11,3938,Outlet_003_Town_C,15 units available,2023-09 Sales: 150 units
2024-02-03 22:57:48,SKU4567,8,1264,Outlet_003_Town_C,73 units available,2023-09 Sales: 90 units
2023-11-24 18:17:08,SKU4567,17,7939,Outlet_004_Town_D,2 units available,2023-09 Sales: 90 units
2023-11-08 00:36:12,SKU2345,17,5525,Outlet_004_Town_D,86 units available,2023-09 Sales: 120 units
2024-10-09 07:26:30,SKU5678,8,3552,Outlet_002_Town_B,93 units available,2023-09 Sales: 120 units
2024-03-26 05:08:34,SKU4567,4,1648,Outlet_004_Town_D,68 units available,2023-09 Sales: 120 units
2023-01-27 17:24:25,SKU5678,7,2478,Outlet_004_Town_D,30 units available,2023-09 Sales: 90 units
2024-08-04 23:59:57,SKU1234,20,3540,Outlet_001_Town_A,51 units available,2023-09 Sales: 90 units
2024-06-30 01:04:44,SKU4567,9,2799,Outlet_001_Town_A,72 units available,2023-09 Sales: 90 units
2024-04-30 22:42:42,SKU5678,1,196,Outlet_003_Town_C,36 units available,2023-09 Sales: 150 units
2023-10-06 20:37:38,SKU4567,2,230,Outlet_001_Town_A,86 units available,2023-09 Sales: 100 units
2024-08-16 00:38:08,SKU4567,8,1744,Outlet_001_Town_A,82 units available,2023-09 Sales: 120 units
2023-12-13 12:17:01,SKU2345,9,4167,Outlet_002_Town_B,73 units available,2023-09 Sales: 150 units
2024-08-30 04:47:23,SKU1234,18,8550,Outlet_004_Town_D,55 units available,2023-09 Sales: 120 units
2024-07-11 20:04:21,SKU4567,14,6566,Outlet_001_Town_A,95 units available,2023-09 Sales: 90 units
2023-02-11 23:40:46,SKU5678,12,2268,Outlet_002_Town_B,86 units available,2023-09 Sales: 90 units
2023-09-16 23:17:44,SKU5678,3,522,Outlet_002_Town_B,57 units available,2023-09 Sales: 120 units
2023-02-19 23:59:07,SKU1234,17,3655,Outlet_002_Town_B,22 units available,2023-09 Sales: 100 units
2023-08-16 13:25:26,SKU5678,9,3465,Outlet_001_Town_A,89 units available,2023-09 Sales: 90 units
2024-07-09 05:45:37,SKU1234,20,7800,Outlet_002_Town_B,18 units available,2023-09 Sales: 120 units
2023-11-30 11:02:18,SKU4567,4,1100,Outlet_004_Town_D,34 units available,2023-09 Sales: 150 units
2023-08-01 01:08:58,SKU2345,1,380,Outlet_001_Town_A,46 units available,2023-09 Sales: 150 units
2024-02-16 08:29:13,SKU3456,17,2924,Outlet_001_Town_A,86 units available,2023-09 Sales: 100 units
2023-03-03 15:14:57,SKU2345,10,4490,Outlet_001_Town_A,82 units available,2023-09 Sales: 100 units
2023-02-15 04:55:29,SKU4567,11,5170,Outlet_003_Town_C,14 units available,2023-09 Sales: 120 units
2024-06-27 19:56:45,SKU5678,9,4455,Outlet_002_Town_B,95 units available,2023-09 Sales: 90 units
2024-09-06 18:17:13,SKU1234,3,651,Outlet_002_Town_B,19 units available,2023-09 Sales: 90 units
2023-03-03 23:54:49,SKU4567,16,3936,Outlet_003_Town_C,93 units available,2023-09 Sales: 100 units
2023-07-10 18:17:43,SKU4567,20,8320,Outlet_002_Town_B,9 units available,2023-09 Sales: 120 units
2024-06-11 11:21:22,SKU2345,20,9700,Outlet_002_Town_B,23 units available,2023-09 Sales: 120 units
2024-09-01 21:19:28,SKU3456,20,7980,Outlet_001_Town_A,19 units available,2023-09 Sales: 90 units
2023-12-14 09:19:31,SKU1234,17,7429,Outlet_001_Town_A,88 units available,2023-09 Sales: 90 units
2024-04-21 00:01:19,SKU4567,16,2864,Outlet_002_Town_B,54 units available,2023-09 Sales: 120 units
2023-06-13 03:21:47,SKU1234,8,3832,Outlet_002_Town_B,17 units available,2023-09 Sales: 100 units
2024-02-29 04:08:44,SKU2345,4,1504,Outlet_001_Town_A,80 units available,2023-09 Sales: 150 units
2023-11-03 22:18:54,SKU4567,9,2853,Outlet_001_Town_A,19 units available,2023-09 Sales: 100 units
2023-03-17 00:48:07,SKU2345,8,3048,Outlet_001_Town_A,80 units available,2023-09 Sales: 90 units
2024-01-03 05:18:58,SKU2345,8,2344,Outlet_004_Town_D,83 units available,2023-09 Sales: 150 units
2023-12-30 23:00:18,SKU5678,8,3680,Outlet_003_Town_C,19 units available,2023-09 Sales: 120 units
2023-06-25 14:52:25,SKU1234,2,582,Outlet_001_Town_A,89 units available,2023-09 Sales: 150 units
2024-10-13 20:30:00,SKU2345,10,4760,Outlet_002_Town_B,32 units available,2023-09 Sales: 90 units
2023-09-28 03:25:30,SKU2345,15,2445,Outlet_001_Town_A,37 units available,2023-09 Sales: 100 units
2024-07-22 17:13:41,SKU4567,3,1482,Outlet_002_Town_B,17 units available,2023-09 Sales: 90 units
2024-01-23 06:56:17,SKU4567,14,5306,Outlet_001_Town_A,97 units available,2023-09 Sales: 100 units
2023-09-13 13:42:44,SKU3456,5,2110,Outlet_002_Town_B,65 units available,2023-09 Sales: 150 units
2023-08-18 22:47:27,SKU1234,7,1400,Outlet_001_Town_A,31 units available,2023-09 Sales: 100 units
2024-01-25 20:36:57,SKU4567,2,964,Outlet_002_Town_B,9 units available,2023-09 Sales: 150 units
2023-02-12 11:58:11,SKU3456,11,5412,Outlet_002_Town_B,69 units available,2023-09 Sales: 90 units
2023-04-14 18:44:30,SKU5678,3,687,Outlet_003_Town_C,52 units available,2023-09 Sales: 150 units
2024-03-10 01:01:14,SKU5678,15,1860,Outlet_001_Town_A,100 units available,2023-09 Sales: 120 units
2024-09-14 08:09:04,SKU2345,4,1132,Outlet_004_Town_D,34 units available,2023-09 Sales: 150 units
2023-06-12 14:30:06,SKU3456,11,3476,Outlet_003_Town_C,54 units available,2023-09 Sales: 100 units
2024-01-06 14:37:26,SKU1234,14,2324,Outlet_002_Town_B,68 units available,2023-09 Sales: 100 units
2024-09-17 16:49:18,SKU3456,11,3146,Outlet_001_Town_A,61 units available,2023-09 Sales: 120 units
2023-12-19 06:53:47,SKU5678,5,1270,Outlet_001_Town_A,73 units available,2023-09 Sales: 150 units
2023-08-24 07:14:12,SKU5678,4,1168,Outlet_001_Town_A,77 units available,2023-09 Sales: 120 units
2023-05-05 09:37:48,SKU4567,3,1191,Outlet_001_Town_A,100 units available,2023-09 Sales: 100 units
2024-08-15 19:11:27,SKU3456,4,588,Outlet_004_Town_D,56 units available,2023-09 Sales: 90 units
2024-09-28 23:33:58,SKU5678,15,3510,Outlet_002_Town_B,54 units available,2023-09 Sales: 100 units
2023-04-17 02:06:40,SKU2345,11,2310,Outlet_004_Town_D,32 units available,2023-09 Sales: 150 units
2023-12-09 14:59:17,SKU5678,19,7524,Outlet_004_Town_D,13 units available,2023-09 Sales: 150 units
2023-07-08 05:54:03,SKU1234,18,7992,Outlet_003_Town_C,0 units available,2023-09 Sales: 100 units
2024-06-04 01:10:23,SKU1234,14,4284,Outlet_001_Town_A,95 units available,2023-09 Sales: 90 units
2023-11-22 22:28:32,SKU3456,13,5928,Outlet_003_Town_C,77 units available,2023-09 Sales: 90 units
2023-04-05 16:41:53,SKU1234,18,6552,Outlet_002_Town_B,60 units available,2023-09 Sales: 150 units
2023-02-18 14:31:39,SKU2345,20,4220,Outlet_001_Town_A,91 units available,2023-09 Sales: 90 units
2024-09-17 12:59:56,SKU2345,13,1742,Outlet_004_Town_D,100 units available,2023-09 Sales: 150 units
2023-08-10 10:08:04,SKU2345,3,1008,Outlet_001_Town_A,37 units available,2023-09 Sales: 150 units
2023-03-20 13:16:53,SKU5678,10,3850,Outlet_001_Town_A,22 units available,2023-09 Sales: 100 units
2024-01-25 15:02:02,SKU3456,2,670,Outlet_002_Town_B,60 units available,2023-09 Sales: 90 units
2023-10-29 23:00:22,SKU3456,10,4390,Outlet_002_Town_B,70 units available,2023-09 Sales: 150 units
2024-03-09 10:30:08,SKU1234,18,4968,Outlet_002_Town_B,34 units available,2023-09 Sales: 150 units
2024-04-12 21:16:45,SKU4567,17,8177,Outlet_001_Town_A,91 units available,2023-09 Sales: 150 units
2023-12-28 16:28:04,SKU4567,2,492,Outlet_001_Town_A,74 units available,2023-09 Sales: 90 units
2023-07-09 17:41:47,SKU2345,18,8766,Outlet_002_Town_B,77 units available,2023-09 Sales: 120 units
2023-02-06 06:51:58,SKU2345,3,1476,Outlet_003_Town_C,62 units available,2023-09 Sales: 100 units
2023-12-11 06:57:05,SKU5678,11,2915,Outlet_002_Town_B,31 units available,2023-09 Sales: 120 units
2024-01-26 01:00:24,SKU5678,8,3440,Outlet_001_Town_A,88 units available,2023-09 Sales: 100 units
2023-09-07 17:30:01,SKU4567,1,140,Outlet_004_Town_D,49 units available,2023-09 Sales: 150 units
2023-02-05 08:49:34,SKU5678,2,972,Outlet_003_Town_C,20 units available,2023-09 Sales: 120 units
2023-07-16 03:02:22,SKU5678,15,3630,Outlet_003_Town_C,51 units available,2023-09 Sales: 120 units
2023-06-28 20:42:52,SKU4567,9,1980,Outlet_003_Town_C,45 units available,2023-09 Sales: 100 units
2023-10-12 16:31:31,SKU1234,10,4800,Outlet_001_Town_A,64 units available,2023-09 Sales: 120 units
2024-02-11 06:59:07,SKU4567,16,5952,Outlet_002_Town_B,13 units available,2023-09 Sales: 100 units
2024-03-10 12:49:46,SKU1234,4,404,Outlet_001_Town_A,79 units available,2023-09 Sales: 90 units
2024-08-08 23:48:44,SKU2345,11,5434,Outlet_002_Town_B,1 units available,2023-09 Sales: 120 units
2024-05-07 16:14:16,SKU1234,2,652,Outlet_001_Town_A,73 units available,2023-09 Sales: 150 units
2023-07-26 12:25:52,SKU2345,6,1362,Outlet_004_Town_D,59 units available,2023-09 Sales: 100 units
2023-01-10 19:59:53,SKU1234,9,1242,Outlet_001_Town_A,95 units available,2023-09 Sales: 120 units
2023-11-17 05:11:00,SKU2345,1,263,Outlet_003_Town_C,94 units available,2023-09 Sales: 100 units
2023-05-07 15:43:42,SKU4567,6,1176,Outlet_003_Town_C,23 units available,2023-09 Sales: 120 units
2023-05-22 21:17:25,SKU4567,10,3180,Outlet_004_Town_D,17 units available,2023-09 Sales: 100 units
2023-11-10 06:17:49,SKU2345,12,2112,Outlet_003_Town_C,19 units available,2023-09 Sales: 90 units
2024-09-10 14:28:19,SKU5678,16,2944,Outlet_001_Town_A,7 units available,2023-09 Sales: 90 units
2024-03-13 11:37:28,SKU3456,1,379,Outlet_001_Town_A,28 units available,2023-09 Sales: 90 units
2023-12-04 22:19:38,SKU2345,18,2646,Outlet_002_Town_B,98 units available,2023-09 Sales: 120 units
2023-01-10 09:57:19,SKU4567,8,1760,Outlet_001_Town_A,45 units available,2023-09 Sales: 100 units
2023-01-16 04:14:11,SKU2345,15,2850,Outlet_003_Town_C,38 units available,2023-09 Sales: 150 units
2023-03-02 19:52:25,SKU3456,1,102,Outlet_001_Town_A,5 units available,2023-09 Sales: 120 units
2024-06-01 02:07:28,SKU4567,1,171,Outlet_004_Town_D,66 units available,2023-09 Sales: 120 units
2023-09-17 23:44:18,SKU2345,10,1410,Outlet_001_Town_A,83 units available,2023-09 Sales: 90 units
2023-04-04 13:43:20,SKU2345,13,1612,Outlet_003_Town_C,21 units available,2023-09 Sales: 100 units
2024-04-20 15:23:09,SKU5678,11,2255,Outlet_004_Town_D,2 units available,2023-09 Sales: 120 units
2024-08-26 20:48:48,SKU4567,3,1116,Outlet_003_Town_C,50 units available,2023-09 Sales: 90 units
2024-05-31 21:02:40,SKU5678,8,2720,Outlet_002_Town_B,27 units available,2023-09 Sales: 120 units
2024-09-04 02:10:49,SKU4567,17,8228,Outlet_004_Town_D,10 units available,2023-09 Sales: 120 units
2023-03-11 22:35:01,SKU4567,10,2420,Outlet_002_Town_B,93 units available,2023-09 Sales: 90 units
2023-10-09 04:10:46,SKU1234,18,3816,Outlet_003_Town_C,2 units available,2023-09 Sales: 90 units
2023-10-08 21:33:14,SKU3456,11,5423,Outlet_001_Town_A,83 units available,2023-09 Sales: 120 units
2024-09-01 23:05:43,SKU3456,13,6305,Outlet_004_Town_D,65 units available,2023-09 Sales: 90 units
2023-11-02 09:57:12,SKU3456,5,885,Outlet_001_Town_A,3 units available,2023-09 Sales: 100 units
2023-12-21 22:24:03,SKU2345,3,624,Outlet_004_Town_D,65 units available,2023-09 Sales: 100 units
2024-02-02 12:06:09,SKU3456,18,6570,Outlet_001_Town_A,79 units available,2023-09 Sales: 100 units
2023-07-02 13:20:55,SKU1234,8,2128,Outlet_001_Town_A,60 units available,2023-09 Sales: 120 units
2023-05-13 07:52:26,SKU2345,10,1910,Outlet_002_Town_B,72 units available,2023-09 Sales: 100 units
2024-04-25 01:34:09,SKU5678,8,3712,Outlet_002_Town_B,32 units available,2023-09 Sales: 120 units
2024-09-17 11:04:41,SKU5678,16,6832,Outlet_003_Town_C,90 units available,2023-09 Sales: 150 units
2023-09-21 10:28:44,SKU4567,18,2718,Outlet_003_Town_C,31 units available,2023-09 Sales: 120 units
2024-02-01 10:43:50,SKU3456,9,4140,Outlet_004_Town_D,4 units available,2023-09 Sales: 150 units
2023-11-13 03:14:41,SKU4567,11,1155,Outlet_001_Town_A,34 units available,2023-09 Sales: 120 units
2023-04-13 17:43:51,SKU2345,15,5550,Outlet_003_Town_C,12 units available,2023-09 Sales: 100 units
2024-01-25 12:52:16,SKU2345,9,3852,Outlet_003_Town_C,90 units available,2023-09 Sales: 100 units
2023-06-06 12:24:08,SKU3456,18,7290,Outlet_004_Town_D,88 units available,2023-09 Sales: 150 units
2023-04-24 16:11:02,SKU1234,18,3780,Outlet_003_Town_C,59 units available,2023-09 Sales: 120 units
2023-12-18 18:25:17,SKU4567,2,858,Outlet_002_Town_B,42 units available,2023-09 Sales: 100 units
2023-04-04 15:16:13,SKU4567,11,5335,Outlet_003_Town_C,71 units available,2023-09 Sales: 90 units
2023-04-07 11:42:17,SKU2345,12,1512,Outlet_002_Town_B,88 units available,2023-09 Sales: 150 units
2023-09-16 01:25:53,SKU5678,4,1008,Outlet_004_Town_D,40 units available,2023-09 Sales: 100 units
2023-12-30 10:41:06,SKU4567,10,2270,Outlet_001_Town_A,41 units available,2023-09 Sales: 120 units
2024-01-31 10:42:20,SKU2345,13,1508,Outlet_004_Town_D,77 units available,2023-09 Sales: 100 units
2023-03-04 13:26:28,SKU5678,13,6305,Outlet_003_Town_C,8 units available,2023-09 Sales: 100 units
2024-09-25 08:37:11,SKU1234,20,6940,Outlet_001_Town_A,47 units available,2023-09 Sales: 90 units
2023-06-17 06:32:02,SKU3456,3,414,Outlet_002_Town_B,60 units available,2023-09 Sales: 100 units
2024-04-07 09:30:01,SKU3456,17,2822,Outlet_004_Town_D,22 units available,2023-09 Sales: 90 units
2023-11-15 09:27:01,SKU2345,5,2150,Outlet_001_Town_A,89 units available,2023-09 Sales: 90 units
2023-08-01 20:06:25,SKU4567,9,2502,Outlet_003_Town_C,16 units available,2023-09 Sales: 90 units
2024-01-29 15:01:49,SKU2345,15,5475,Outlet_003_Town_C,5 units available,2023-09 Sales: 150 units
2023-08-07 04:46:24,SKU3456,19,9234,Outlet_001_Town_A,76 units available,2023-09 Sales: 90 units
2023-06-30 04:32:02,SKU1234,20,4820,Outlet_001_Town_A,30 units available,2023-09 Sales: 120 units
2024-01-10 08:23:25,SKU2345,6,1338,Outlet_002_Town_B,17 units available,2023-09 Sales: 150 units
2023-05-08 08:34:45,SKU2345,4,696,Outlet_001_Town_A,37 units available,2023-09 Sales: 120 units
2024-07-10 04:04:50,SKU1234,15,3855,Outlet_004_Town_D,54 units available,2023-09 Sales: 150 units
2024-01-08 10:36:55,SKU4567,4,600,Outlet_001_Town_A,69 units available,2023-09 Sales: 150 units
2023-05-31 15:13:46,SKU1234,2,286,Outlet_001_Town_A,25 units available,2023-09 Sales: 120 units
2024-02-15 11:23:16,SKU4567,19,2128,Outlet_004_Town_D,48 units available,2023-09 Sales: 90 units
2023-01-06 19:48:56,SKU2345,13,1729,Outlet_003_Town_C,5 units available,2023-09 Sales: 150 units
2024-01-26 02:11:16,SKU2345,4,664,Outlet_002_Town_B,75 units available,2023-09 Sales: 100 units
